REF_DATE,GEO,DGUID,Capital and repair expenditures,North American Industry Classification System (NAICS),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,year
2006,Saskatchewan,2021A000247,"Repair, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926452,9.6.39,272.6,,,,1,2006
2006,Saskatchewan,2021A000247,"Repair, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926456,9.6.43,4.8,,,,1,2006
2006,Alberta,2021A000248,Capital expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95926476,10.1.9,32635.7,,,,1,2006
2006,Alberta,2021A000248,Capital expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926478,10.1.11,2183.2,,,,1,2006
2006,Alberta,2021A000248,Capital expenditures,Construction [23],Dollars,81,millions,6,v95926480,10.1.13,249.3,,,,1,2006
2006,Alberta,2021A000248,Capital expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95926481,10.1.14,2366.4,,,,1,2006
2006,Alberta,2021A000248,Capital expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926492,10.1.25,1089.0,,,,1,2006
2006,Alberta,2021A000248,Capital expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95926496,10.1.29,53.1,,,,1,2006
2006,Alberta,2021A000248,Capital expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926497,10.1.30,128.7,,,,1,2006
2006,Alberta,2021A000248,Capital expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95926498,10.1.31,87.7,,,,1,2006
2006,Alberta,2021A000248,Capital expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95926506,10.1.39,2762.7,,,,1,2006
2006,Alberta,2021A000248,Capital expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926510,10.1.43,344.6,,,,1,2006
2006,Alberta,2021A000248,"Capital, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95926530,10.2.9,25360.9,,,,1,2006
2006,Alberta,2021A000248,"Capital, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926532,10.2.11,124.3,,,,1,2006
2006,Alberta,2021A000248,"Capital, construction",Construction [23],Dollars,81,millions,6,v95926534,10.2.13,34.2,,,,1,2006
2006,Alberta,2021A000248,"Capital, construction",Manufacturing [31-33],Dollars,81,millions,6,v95926535,10.2.14,281.3,,,,1,2006
2006,Alberta,2021A000248,"Capital, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926546,10.2.25,53.6,,,,1,2006
2006,Alberta,2021A000248,"Capital, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95926550,10.2.29,4.7,,,,1,2006
2006,Alberta,2021A000248,"Capital, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926551,10.2.30,45.8,,,,1,2006
2006,Alberta,2021A000248,"Capital, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95926552,10.2.31,16.0,,,,1,2006
2006,Alberta,2021A000248,"Capital, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926560,10.2.39,1312.4,,,,1,2006
2006,Alberta,2021A000248,"Capital, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926564,10.2.43,57.9,,,,1,2006
2006,Alberta,2021A000248,"Capital, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95926584,10.3.9,7274.8,,,,1,2006
2006,Alberta,2021A000248,"Capital, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926586,10.3.11,2058.9,,,,1,2006
2006,Alberta,2021A000248,"Capital, machinery and equipment",Construction [23],Dollars,81,millions,6,v95926588,10.3.13,215.1,,,,1,2006
2006,Alberta,2021A000248,"Capital, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95926589,10.3.14,2085.1,,,,1,2006
2006,Alberta,2021A000248,"Capital, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926600,10.3.25,1035.4,,,,1,2006
2006,Alberta,2021A000248,"Capital, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95926604,10.3.29,48.4,,,,1,2006
2006,Alberta,2021A000248,"Capital, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926605,10.3.30,82.9,,,,1,2006
2006,Alberta,2021A000248,"Capital, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95926606,10.3.31,71.7,,,,1,2006
2006,Alberta,2021A000248,"Capital, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926614,10.3.39,1450.3,,,,1,2006
2006,Alberta,2021A000248,"Capital, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926618,10.3.43,286.7,,,,1,2006
2006,Alberta,2021A000248,Repair expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95926638,10.4.9,2219.8,,,,1,2006
2006,Alberta,2021A000248,Repair expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926640,10.4.11,581.5,,,,1,2006
2006,Alberta,2021A000248,Repair expenditures,Construction [23],Dollars,81,millions,6,v95926642,10.4.13,236.0,,,,1,2006
2006,Alberta,2021A000248,Repair expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95926643,10.4.14,954.4,,,,1,2006
2006,Alberta,2021A000248,Repair expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926654,10.4.25,115.7,,,,1,2006
2006,Alberta,2021A000248,Repair expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95926658,10.4.29,66.9,,,,1,2006
2006,Alberta,2021A000248,Repair expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926659,10.4.30,42.2,,,,1,2006
2006,Alberta,2021A000248,Repair expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95926660,10.4.31,35.4,,,,1,2006
2006,Alberta,2021A000248,Repair expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95926668,10.4.39,1146.1,,,,1,2006
2006,Alberta,2021A000248,Repair expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926672,10.4.43,60.8,,,,1,2006
2006,Alberta,2021A000248,"Repair, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95926692,10.5.9,657.6,,,,1,2006
2006,Alberta,2021A000248,"Repair, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926694,10.5.11,16.4,,,,1,2006
2006,Alberta,2021A000248,"Repair, construction",Construction [23],Dollars,81,millions,6,v95926696,10.5.13,13.3,,,,1,2006
2006,Alberta,2021A000248,"Repair, construction",Manufacturing [31-33],Dollars,81,millions,6,v95926697,10.5.14,73.3,,,,1,2006
2006,Alberta,2021A000248,"Repair, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926708,10.5.25,8.1,,,,1,2006
2006,Alberta,2021A000248,"Repair, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95926712,10.5.29,4.4,,,,1,2006
2006,Alberta,2021A000248,"Repair, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926713,10.5.30,1.6,,,,1,2006
2006,Alberta,2021A000248,"Repair, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95926714,10.5.31,5.0,,,,1,2006
2006,Alberta,2021A000248,"Repair, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926722,10.5.39,260.8,,,,1,2006
2006,Alberta,2021A000248,"Repair, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926726,10.5.43,15.3,,,,1,2006
2006,Alberta,2021A000248,"Repair, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95926746,10.6.9,1562.2,,,,1,2006
2006,Alberta,2021A000248,"Repair, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926748,10.6.11,565.1,,,,1,2006
2006,Alberta,2021A000248,"Repair, machinery and equipment",Construction [23],Dollars,81,millions,6,v95926750,10.6.13,222.7,,,,1,2006
2006,Alberta,2021A000248,"Repair, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95926751,10.6.14,881.1,,,,1,2006
2006,Alberta,2021A000248,"Repair, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926762,10.6.25,107.6,,,,1,2006
2006,Alberta,2021A000248,"Repair, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95926766,10.6.29,62.5,,,,1,2006
2006,Alberta,2021A000248,"Repair, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926767,10.6.30,40.6,,,,1,2006
2006,Alberta,2021A000248,"Repair, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95926768,10.6.31,30.4,,,,1,2006
2006,Alberta,2021A000248,"Repair, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926776,10.6.39,885.3,,,,1,2006
2006,Alberta,2021A000248,"Repair, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926780,10.6.43,45.5,,,,1,2006
2006,British Columbia,2021A000259,Capital expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95926800,11.1.9,4198.3,,,,1,2006
2006,British Columbia,2021A000259,Capital expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926802,11.1.11,52.6,,,,1,2006
2006,British Columbia,2021A000259,Capital expenditures,Construction [23],Dollars,81,millions,6,v95926804,11.1.13,430.8,,,,1,2006
2006,British Columbia,2021A000259,Capital expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95926805,11.1.14,1464.9,,,,1,2006
2006,British Columbia,2021A000259,Capital expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926816,11.1.25,105.1,,,,1,2006
2006,British Columbia,2021A000259,Capital expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95926820,11.1.29,78.8,,,,1,2006
2006,British Columbia,2021A000259,Capital expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926821,11.1.30,37.9,,,,1,2006
2006,British Columbia,2021A000259,Capital expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95926822,11.1.31,29.8,,,,1,2006
2006,British Columbia,2021A000259,Capital expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95926830,11.1.39,2400.5,,,,1,2006
2006,British Columbia,2021A000259,Capital expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926834,11.1.43,159.8,,,,1,2006
2006,British Columbia,2021A000259,"Capital, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95926854,11.2.9,4177.3,,,,1,2006
2006,British Columbia,2021A000259,"Capital, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926856,11.2.11,4.7,,,,1,2006
2006,British Columbia,2021A000259,"Capital, construction",Construction [23],Dollars,81,millions,6,v95926858,11.2.13,61.4,,,,1,2006
2006,British Columbia,2021A000259,"Capital, construction",Manufacturing [31-33],Dollars,81,millions,6,v95926859,11.2.14,262.5,,,,1,2006
2006,British Columbia,2021A000259,"Capital, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926870,11.2.25,,x,,,1,2006
2006,British Columbia,2021A000259,"Capital, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95926874,11.2.29,,x,,,1,2006
2006,British Columbia,2021A000259,"Capital, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926875,11.2.30,2.2,,,,1,2006
2006,British Columbia,2021A000259,"Capital, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95926876,11.2.31,3.6,,,,1,2006
2006,British Columbia,2021A000259,"Capital, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926884,11.2.39,1270.1,,,,1,2006
2006,British Columbia,2021A000259,"Capital, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926888,11.2.43,38.5,,,,1,2006
2006,British Columbia,2021A000259,"Capital, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95926908,11.3.9,21.0,,,,1,2006
2006,British Columbia,2021A000259,"Capital, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926910,11.3.11,47.9,,,,1,2006
2006,British Columbia,2021A000259,"Capital, machinery and equipment",Construction [23],Dollars,81,millions,6,v95926912,11.3.13,369.4,,,,1,2006
2006,British Columbia,2021A000259,"Capital, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95926913,11.3.14,1202.4,,,,1,2006
2006,British Columbia,2021A000259,"Capital, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926924,11.3.25,,x,,,1,2006
2006,British Columbia,2021A000259,"Capital, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95926928,11.3.29,,x,,,1,2006
2006,British Columbia,2021A000259,"Capital, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926929,11.3.30,35.7,,,,1,2006
2006,British Columbia,2021A000259,"Capital, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95926930,11.3.31,26.2,,,,1,2006
2006,British Columbia,2021A000259,"Capital, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926938,11.3.39,1130.4,,,,1,2006
2006,British Columbia,2021A000259,"Capital, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926942,11.3.43,121.3,,,,1,2006
2006,British Columbia,2021A000259,Repair expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95926962,11.4.9,126.7,,,,1,2006
2006,British Columbia,2021A000259,Repair expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926964,11.4.11,23.7,,,,1,2006
2006,British Columbia,2021A000259,Repair expenditures,Construction [23],Dollars,81,millions,6,v95926966,11.4.13,399.5,,,,1,2006
2006,British Columbia,2021A000259,Repair expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95926967,11.4.14,1610.9,,,,1,2006
2006,British Columbia,2021A000259,Repair expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926978,11.4.25,27.4,,,,1,2006
2006,British Columbia,2021A000259,Repair expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95926982,11.4.29,90.1,,,,1,2006
2006,British Columbia,2021A000259,Repair expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926983,11.4.30,11.4,,,,1,2006
2006,British Columbia,2021A000259,Repair expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95926984,11.4.31,12.3,,,,1,2006
2006,British Columbia,2021A000259,Repair expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95926992,11.4.39,1242.1,,,,1,2006
2006,British Columbia,2021A000259,Repair expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926996,11.4.43,39.2,,,,1,2006
2006,British Columbia,2021A000259,"Repair, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95927016,11.5.9,118.8,,,,1,2006
2006,British Columbia,2021A000259,"Repair, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95927018,11.5.11,0.7,,,,1,2006
2006,British Columbia,2021A000259,"Repair, construction",Construction [23],Dollars,81,millions,6,v95927020,11.5.13,23.8,,,,1,2006
2006,British Columbia,2021A000259,"Repair, construction",Manufacturing [31-33],Dollars,81,millions,6,v95927021,11.5.14,102.9,,,,1,2006
2006,British Columbia,2021A000259,"Repair, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95927032,11.5.25,,x,,,1,2006
2006,British Columbia,2021A000259,"Repair, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95927036,11.5.29,,x,,,1,2006
2006,British Columbia,2021A000259,"Repair, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95927037,11.5.30,2.3,,,,1,2006
2006,British Columbia,2021A000259,"Repair, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95927038,11.5.31,3.3,,,,1,2006
2006,British Columbia,2021A000259,"Repair, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95927046,11.5.39,381.2,,,,1,2006
2006,British Columbia,2021A000259,"Repair, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95927050,11.5.43,11.4,,,,1,2006
2006,British Columbia,2021A000259,"Repair, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95927070,11.6.9,7.9,,,,1,2006
2006,British Columbia,2021A000259,"Repair, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95927072,11.6.11,23.0,,,,1,2006
2006,British Columbia,2021A000259,"Repair, machinery and equipment",Construction [23],Dollars,81,millions,6,v95927074,11.6.13,375.7,,,,1,2006
2006,British Columbia,2021A000259,"Repair, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95927075,11.6.14,1508.0,,,,1,2006
2006,British Columbia,2021A000259,"Repair, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95927086,11.6.25,,x,,,1,2006
2006,British Columbia,2021A000259,"Repair, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95927090,11.6.29,,x,,,1,2006
2006,British Columbia,2021A000259,"Repair, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95927091,11.6.30,9.1,,,,1,2006
2006,British Columbia,2021A000259,"Repair, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95927092,11.6.31,9.0,,,,1,2006
